Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
c02a4bd3-7dc6-4a59-9c66-cd319635a060,"Love's Travel Shop, United States",Love's Travel Shop,Propane,"Place to fill any kind of propane tank.
3.49 USD/Gal",39.6854,-105.6127,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
5b051841-0675-40e4-9843-bbc141260d11,"Haines Garage, United States",Haines Garage,Propane,"Refill of propane tanks : 9$ + tx for 20 lbs or 4,50$ + tx for 10 lbs. Can fill RV tank too",34.1965,-110.9089,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3adeb643-19a4-4174-9a8e-c4edb97d927d,"Holbrook (also refill ARG bottle), United States",Holbrook (also refill ARG bottle),Propane,We refill our argentinian bottle. Laundry. Diesel.,47.911,-120.5399,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
813fb030-ac6b-4bf3-af91-db62830a22db,"Gas station 76, United States",Gas station 76,Propane,Cheap diesel and propane available. Ideal before crossing the border to Baja California.,27.837,-81.3002,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
9ac8ea4e-9032-412e-9d6b-d4d2075a483a,"u-haul, United States",u-haul,Propane,ouvert 7 jours sur 7. Paiement à la pompe.,43.2604,-107.0593,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
084d9d10-58dc-4d29-96fe-0d33f6861426,"Propane supply, United States",Propane supply,Propane,"This place was described in the iOverlander entry ""Enchanted trails RV park and trading post"".",47.0765,-110.1162,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
a25f0810-ba1b-4db2-a654-8a40242d3ae0,"Tractor Supply, United States",Tractor Supply,Propane,Very friendly place to get your rv propane tank filled! They even fill VW Westfalia's tank,39.0117,-116.1576,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b495f589-4db6-4ee1-8882-07ebb7af6eff,"Farm & City Feed and RV Supply, United States",Farm & City Feed and RV Supply,Propane,"Standard propane rates apply. $4.49/gallon Very friendly service. We filled a standard household USA BBQ bottle or built in propane attachments too. . Out tank was 7.5 gallons and there was another guy there filling up standard 5 gallon bottles. or the big built in bottles. $5 holding tank fee, but free water fill ups. nice people... support the locals",44.2896,-114.4648,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2581b6f6-3612-4e2b-ad2b-5609c483cf2a,"Bicknell Howies gas station, United States",Bicknell Howies gas station,Propane,"Closest place from capitol reef NP
For Propane tank refill
Big Rig access",34.7536,-105.5775,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c4bb4480-cc30-4da2-a147-6a0b5186fc8c,"Butte General Store & Marine / Gas Station, United States",Butte General Store & Marine / Gas Station,Propane,"We refilled our propane tank at USD 2.90 per gallon (Nov 26, 2017). This gas station is open on Sundays and will fill-up your motorhome's propane tank.

Our tank has an ACME valve connector (or also called QCC [Quick Closing Coupling] or OPD [Overfill Protection Device]). But I'm quite confident that they would be able to handle other valve connectors, such as POL (Prest-O-Lite).",37.0243,-119.1099,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
8edba93c-1d9e-4b52-a9ba-ed01b350638e,"Suburban propane, United States",Suburban propane,Propane,"Due to covid policy changes this location no longer provides propane to the walk in public. Propane only provided to account holders.

Awesome stop. Very glad with the service. Knowledgeable. I think they can handle quite a few different types of connections since all they did was handle propane.",32.2269,-99.5784,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
ad4261a3-d488-4172-b3f4-6887481cf45b,"U-Haul Supply, United States",U-Haul Supply,Propane,Open 7 days a week from 7 am to 7pm. Drive to the propane tank and ring the bell.,44.0747,-120.2154,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
a936f81c-48ba-4031-b95b-103abe035b62,"Chevron - 2232 Biddle Rd, Medford, OR, United States","Chevron - 2232 Biddle Rd, Medford, OR",Propane,Propane refill came as a recommendation from a RV dealership. The awesome staff totally knew how to fill up our Eurovan camper.,39.6039,-110.7395,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b7fb0ec9-404d-4fba-bbba-fe93c12ecb68,"Fas Fuel Oracle and Prince Tucson., United States",Fas Fuel Oracle and Prince Tucson.,Propane,"Gas station at the Northwest corner of Prince and N Oracle. Propane is advertised as $1.89 per gallon, but this price is only if you get 10 gallons or more. Less than 10 gallons is $2.39 per gallon. Visited on 2/3/18.",39.8453,-105.4125,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
22df7a32-ad44-4859-b848-db3d3f94c12b,"Big Bend Station/Alon, United States",Big Bend Station/Alon,Propane,"Gas station and propane around back. Propane refills are only available between 1PM-3PM.

Available connections not known, but a VW vanagon with a 3 gallon propane tank was filled it with no problem. (tank is close to the horse stables).",34.3564,-110.7087,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2b6c3a0e-3add-4e2a-a053-ede14b313a31,"Chevron, United States",Chevron,Propane,"Propane fill station. Nice people, convenient location.",48.0709,-120.3397,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
bfb33e58-e88d-48a9-9f7b-8152d8aac58f,"Cajun Propane, United States",Cajun Propane,Propane,Place to fill propane! 17$ for 20 pounds bottle,27.9969,-81.1,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
450313dc-219c-4aea-b359-d926273bcc2c,"Marina boat & RV, United States",Marina boat & RV,Propane,We managed to fill our Argentinean bottle without issues.,43.4203,-106.8591,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
5ec90659-7856-4ba7-b9ad-408554d35b22,"Hero Market, United States",Hero Market,Propane,"Propane Service, Fuel Gas Diesel, Food, Water,Store",47.2364,-109.916,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
9775b498-c4d7-427f-86bb-b2f32a11bd66,"Welcome Center, United States",Welcome Center,Sanitation Dump Station,"Dump station with water for rinsing.
First visit the welcome center for your maps, nice clean, restrooms, etc. Then fill your potable water on the right side when pulling out of the truck RV parking.
Lastly, before going onto the exit to the highway, there is a dump station with water for rinsing your tanks


Right location, but if you want to visit the welcome center (must see!!!) do it first since the dump station is just before exit. No potable water, but there's a hose to rinse.",38.8026,-116.4194,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
2ce56798-88b8-49b9-a08c-49c8a9173fb6,"Sinclair ProStop Gas Station, United States",Sinclair ProStop Gas Station,Sanitation Dump Station,"RV waste dump ($6), and regularity and premium gas. Diesel as well. Mini Mart with Food and supplies",44.0805,-114.7266,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
081d19d2-c99a-41f8-81d0-b599e40b34de,"Delta Petro Wash, United States",Delta Petro Wash,Sanitation Dump Station,"Fuel station with dump, water, laundry. Gas pumps include high flow for HDTs or other large diesels. Dump and potable water are in easy to get to station. They are free to use. There is a large car wash that will accept big rigs. Laundry has 4 washers and 4 dryers. Uses cards or coins. Propane fill up also on site.",34.5445,-105.8393,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
37fcefba-9464-4759-ab0e-bfb1f8f33b0c,"Dumpstation Homer, United States",Dumpstation Homer,Sanitation Dump Station,"Dump station $15 with potable water, picnic table and poop bags for dogs",36.8152,-119.3717,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
cfc85f12-503c-4bfa-99a0-7c654afb2889,"Speedway Express, United States",Speedway Express,Sanitation Dump Station,Gratis Entleerungsstation hinter der Tankstelle. Inkl. Wasser und Schlauch. Hat auch Abfall-Container nebenan.,32.0178,-99.8402,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
dbaf354b-2ff8-4d9d-a4ca-16fedc9f2c45,"5 Mile Campground Dump Station, United States",5 Mile Campground Dump Station,Sanitation Dump Station,"Dump Station, still currently free. Do not use the drinking water station to clean out your tanks.",43.8656,-120.4772,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
560c208c-8148-4fcd-988e-310a4f8cf800,"Upper Blue Sanitation District, United States",Upper Blue Sanitation District,Sanitation Dump Station,"RVs welcome. Dirt pad across from the plant (there was zero odor). Sits just east of the river with plenty of space for multiple vehicles, including a big rig or two. Fees for sanitation dump.

During the winter the potable water spigot is turned off, you have to hookup to a spigot on the side of the building next to the payment slot.

Open year-round",39.3948,-111.0013,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
d6e6d4be-54a3-4f75-b85f-fd0d72d295e4,"Lee Vining Gas Station, United States",Lee Vining Gas Station,Sanitation Dump Station,"Gas station, the most expensive prices in the country. But they have a sewer dump station. N. 34.947116 W 119.113206",39.6362,-105.6743,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
1bc92eb3-70c4-4622-b36b-d775110d0459,"Goblin Valley, United States",Goblin Valley,Sanitation Dump Station,Dumping Station with water read check it’s for prices.,34.1473,-110.9705,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c28b60b6-377c-4bb9-93db-c6002c9c805b,"Colorado Welcome Centre, United States",Colorado Welcome Centre,Sanitation Dump Station,Free dump station and toilets & showers across the street from Colorado Welcome Center. There is no pressure tap water.,47.8618,-120.6015,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
d1b50781-e36b-4202-87db-4fefcd351bb2,"Harris Beach campground and rest area, United States",Harris Beach campground and rest area,Sanitation Dump Station,Only Day Use. Permit/fee area now. Not a rest area.,27.7878,-81.3618,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
5061022a-03a9-4842-b8de-51cd9d8c10a0,"Chevron Dump Station, United States",Chevron Dump Station,Sanitation Dump Station,"Is now 10$, open 24/7, non potable water available, free if you refill gasoline",43.2112,-107.1209,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b11adfa0-25b7-44d5-9a1d-e40ad698fcb6,"Welcome Center Colorado, Fruita, United States","Welcome Center Colorado, Fruita",Sanitation Dump Station,"Exactly as described. Dump station with 2 bays and 4 spigot 2 of potable, 2 for cleaning. (Positioned a little too close together, tho.)

One potable spigot was not usable as threads had been stripped.

Some visitor left an unsanitary mess in the dump bay.

Very generous of Colorado to sponsor this service for travelers.",47.0273,-110.1778,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
002f2962-3197-4b21-af8e-7dd38830b077,"Lees Ferry, United States",Lees Ferry,Sanitation Dump Station,"Potable Water & Dump free even it says ""for campground users only"".
Seasonal closures.",38.9625,-116.2192,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
1b895b3e-dcf7-4785-9371-9a11383fb44b,"Veterans Memorial Park, United States",Veterans Memorial Park,Sanitation Dump Station,"Next to the campground, at the public restrooms, you can find a dump station and potable water.",44.2404,-114.5264,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
fc0bad20-bb6b-4600-836a-301370378b37,"Mississippi Welcome Center, United States",Mississippi Welcome Center,Sanitation Dump Station,Dump station located in rear. Also had designated pet area for walking. Potable water available.,34.7044,-105.6391,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e6c0268e-bc47-4ed5-a1b7-e75c4e70c6c8,"State Trailer RV & Outdoor Supply, United States",State Trailer RV & Outdoor Supply,Sanitation Dump Station,"FREE dump in the back Mon-Sat 9-5:15
Propane $3.19/gallon Mon-Sat 9-5:15

RV superstore
No overnight stays

Closed Sundays",36.9751,-119.1715,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
7f829ffd-ec79-43cb-a9a4-e05995338bcd,"Texaco Hurricane, United States",Texaco Hurricane,Sanitation Dump Station,"Texaco gas station has dump facilities, with potable water. Looks to be free. Large space, suitable for big rigs. It’s next to the air pump.",32.1777,-99.64,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
919621a2-3fd4-41c1-8331-f2ef934cbdf4,"Hood River Dump Station, United States",Hood River Dump Station,Sanitation Dump Station,"Dump Station and potable water $10,- dump & fill fee.
Non-Potable water at the dump station, and potable water at a tap forward of the dump station.",44.0255,-120.277,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
afdc2cb7-5808-4b81-8741-486abd68ab1c,"Humbug Mountain State Park (Dump Station), United States",Humbug Mountain State Park (Dump Station),Sanitation Dump Station,"Dump Station and potable water. free.

It's also a campground next to it:
-22$ with electricity
-17$ without electricity
-2$ only shower

If you like hiking, next to it is the Humbug Mountain Trail. Very nice forest and nice view. 5km, 600m height difference.",39.5547,-110.8011,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
d86c5ec7-4fee-4fda-853c-2f5df234ac6a,"Blanding RV Park, United States",Blanding RV Park,Sanitation Dump Station,"Pay at 7-11 located at the Exxon station next door $10 to dump, $5 per 50 gallons of water.",39.7961,-105.4741,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
41ad07db-fd9b-4bf4-b4d6-8430885b63a3,"Maverick Fuel, United States",Maverick Fuel,Sanitation Dump Station,Clean and easy for a free dump and potable water (at pump 22); non-potable water at dump station. Located on south side of the gas station.,34.3072,-110.7703,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
73d64ab7-9131-4c79-ab50-208763b0b0b4,"Old Isabella Rd. Recreation Site, United States",Old Isabella Rd. Recreation Site,Sanitation Dump Station,"$20 sani dump located just outside the day use fee area. Accepts credit cards only. This is part of the SaniStarDump.com network. We didn't use it, but marking it here for others since it wasn't listed for some reason.",48.0217,-120.4013,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
75636933-1b65-4e1e-a2bf-90fb287792f5,"No Man's Land Regional Park, United States",No Man's Land Regional Park,Sanitation Dump Station,"Free dump station with potable water located in a county park.

Lift the metal lid. The yellow non-potable spigot is connected to the dump well and rinses it. There is no water to rinse your tank hoses. To the left of the dump is a blue spigot, (assuming potable) with very strong pressure.",27.9477,-81.1616,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
a0bf97f9-9ce2-443e-8555-228d0c99b0dd,"NP Dump and Water free, United States",NP Dump and Water free,Sanitation Dump Station,Dump and Water for free next to the campground,43.3711,-106.9207,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3192384a-5817-4ba6-961e-fe5e51753b99,"Salt Wells (Close to Fallon / Sand Mountains), United States",Salt Wells (Close to Fallon / Sand Mountains),Sanitation Dump Station,Dumping station in the middle of the desert $15. The non-potable was out of order.,47.1872,-109.9776,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
6be9cee9-d392-4cf3-8cba-8c0e10674018,"Roseville Automall Chevron, United States",Roseville Automall Chevron,Sanitation Dump Station,"Water & dump, Is now $10.00 flat fee with or without fueling and fuel is more expensive than other stations.",39.1224,-116.019,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3b4673c2-28a8-4642-ab67-4ecd4b80ef93,"Colter Bay Campground, United States",Colter Bay Campground,Sanitation Dump Station,"RV dump available for non-guests for $10, have to pay in the office first.

At the General Store (500m away from campground) there are also showers, laundry and free WiFi. Electricity at laundry and drinking water tap outside to fill water containers. $38 per night.",44.4003,-114.3262,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
242a4833-f3fa-48f1-b5fa-57532a286217,"Rest Area, United States",Rest Area,Sanitation Dump Station,"This is a rest area with bathrooms and a dump station. Also potable water to fill your tank up!
Water fountains and fill-up spout are taped off! Nov 2020",34.8643,-105.4389,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
06d07e43-c998-417b-a099-78d9f33179ae,"Death Valley Visitor Centre, United States",Death Valley Visitor Centre,Sanitation Dump Station,Dump station and free potable water to fill in front of the Death Valley visitor center.,37.135,-118.9713,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c29f8404-5a85-43ab-8b54-c8f40d976890,"Hi Country Market & Hardware, United States",Hi Country Market & Hardware,Shopping,"This little market has groceries, prepared food, and even a well provisioned hardware section with fuses and basic RV and automotive parts.

This location is also a Chevron gas station and the owners run the attached bristecone motel and adjacent laundromat.",31.9686,-99.9018,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c1fdc7b4-402b-4824-9a75-acb62e1829ef,"Lincoln Hardware, United States",Lincoln Hardware,Shopping,"Very complete hardware store!
We needed to do some work in our van and we found everything here.",43.8164,-120.5388,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c1425d2f-5458-4b4d-acfb-1c045c8460f5,"Blue Ridge Overland Gear, United States",Blue Ridge Overland Gear,Shopping,"The Blue Ridge Overland Gear production facility and shop in Bedford, Virginia. Meet the BROG team, do a quick tour and check out our gear in real-time and see where all the action happens! We're in a brown metal building. When you get to the loop at the end of the driveway, just turn right and you'll see us. Parking is in front and in back of the brown metal building.

Store Hours: Monday to Friday (9 am - 5 pm)

www.BlueRidgeOverlandGear.com

We have free camping on-site and off-site overflow camping on Private Land available for anyone that has stopped into our store and received verbal permission to camp. If after store hours and you cannot get a hold of anyone here, Peaks of Otter Campground is 9miles to the NW of Bedford, VA just off of the Blue Ridge Parkway and costs $20/night.

While you're in town check out all that Bedford and the surrounding area has to offer - including restaurants, wineries, breweries, hiking, camping, and outdoor adventuring of all kinds. Setup base camp at the Peaks of Otter, do some day hiking on the Appalachian Trial or other local hikes, go deep into the Washington and Jefferson National Forests, and go exploring along the breathtaking Blue Ridge Parkway.",39.3456,-111.0629,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
3a3802ed-c2d1-4878-8f11-bf3bd400df98,"Market Basket, United States",Market Basket,Shopping,One of the best Grocery store chains in New England. Good food resupply if you are in the area. Cheap too.,39.587,-105.7359,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e5175858-69b2-4477-af2c-4deeacf118c4,"Marathon French Supermarket, United States",Marathon French Supermarket,Shopping,Small with fast WiFi + unusual foreign products too.,34.0981,-111.0321,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
e8e45d3d-2ecb-435a-8b88-ad4921fb68ba,"Walasi-Yi, United States",Walasi-Yi,Shopping,"This is a store and rest location on the Appalachian Trail near where it crosses US29 at Neels Gap. It is at the approach of Blood Mountain. It will be the closest store in a wilderness area that has many unimproved campsites. Cellphone services is typically available due to the elevation.

The store has camping and hiking equipment, outdoor clothing, books, maps, snacks, prepared frozen foods, and other supplies.",47.8126,-120.6631,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
6b5627ae-8c0f-4c6f-b5d6-1946debea228,"Walmart Milwaukee, United States",Walmart Milwaukee,Shopping,"Walmart parking lot.
Ask to the customer service to check in.
To be sure to don’t have trouble, park on the left side of the parking lot (when you are facing the Walmart) with the trucks.
The Walmart is open 24/24 so you can have access to the restroom.",27.7386,-81.4234,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
bd23765f-34ab-4be2-84b5-eff8ceb40648,"Grocery, Whittier, Alaska, United States","Grocery, Whittier, Alaska",Shopping,"Medium size grocery, all the usual stuff for a small town. The building also houses the museum which is excellent ($5). There is also a hardware store near the ferry terminal, a hotel, and another grocery reported to be in the big high rise building (I didn’t check it out).",43.162,-107.1825,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
23c9d0e9-d310-4436-96a9-23e9ab413e81,"Bellville Meat Market, United States",Bellville Meat Market,Shopping,"Seriously the best Texas meat you can get. The place is an institution. Make the detour if cruising along I-10 for some local country hospitality and great food. Known widely for their Summer Sausage, but I can't get enough of the beef jerky. Also have hot briskett rolls and others available for lunch

Note: We do have a family connection here but you don't just get announced as one of H.E.B.s top 25 foods in the state if you ain't any good!",46.9781,-110.2394,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
c12c4be7-bf93-4ec7-b4bc-92053fa8a5ac,"Fresh donuts!!!, United States",Fresh donuts!!!,Shopping,"Awesome little bakery to take a break at. THE BEST donut you will ever have. The super nice baker told us she makes them throughout the day (we had warm ones). Can't remember exactly how much they were but definitely no more than $1.50/2 and they are large.

Price is 2$/ donut",38.9133,-116.2808,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
95c8d63c-b82a-4af8-bb82-cc761f18bb31,"Awesome Russian Shop, United States",Awesome Russian Shop,Shopping,"Russian Shop with european specialities. Awesome sausages, bread, groceries, vegetables, etc.",44.1912,-114.588,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
aec52649-c20f-4474-96f0-66a21a81ed5f,"Euro Foods and Deli, United States",Euro Foods and Deli,Shopping,"European Store, Good german-style bread, Fish, sausages and meat, chocolate

Schwaben: SPÄTZLE!!!",34.6552,-105.7007,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b3ea3de0-6bf7-49d1-8653-98790fa794ca,"Mama's Garden Stand & Beef, United States",Mama's Garden Stand & Beef,Shopping,"Lots of different locally grown vegetables and fruit. Quite the variety! It was a great place to stock up for camping. Farm fresh eggs, too. Cash or check only. No cards.

Beef sales are only open on Friday 3-7pm & Saturdays 10am-2pm.

They have a sandbox and dumptruck-style toys for kids, if you need a break from driving.",36.9259,-119.2331,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
b170f9a8-e388-4338-86a5-1915b96378b8,"Battle Born Batteries/ Dragonfly Energy, United States",Battle Born Batteries/ Dragonfly Energy,Shopping,"Lithium batteries drop-in style for easy replacement of agm batteries. Made in Reno! The owners are very nice guys, great customer service.",32.1285,-99.7016,0.0,2024-07-12 00:00:00 UTC,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No
